DR,A%,DF%,1stIn,1st%,2nd%
3.04,16.1%,0.0%,67.7%,90.5%,60.0%
0.77,9.7%,8.7%,57.3%,78.0%,50.0%
2.35,10.9%,0.0%,69.6%,87.5%,57.1%
0.91,2.8%,6.5%,56.1%,68.3%,53.2%
0.50,3.0%,4.5%,68.7%,69.6%,57.1%
0.89,7.7%,3.8%,56.4%,72.7%,35.3%
1.07,10.6%,1.9%,60.6%,65.1%,56.1%
0.87,3.6%,2.4%,59.0%,51.0%,52.9%
0.91,11.0%,3.3%,58.2%,71.7%,47.4%
0.75,3.2%,6.3%,60.3%,84.2%,44.0%
1.83,4.9%,3.3%,67.2%,82.9%,70.0%
1.25,4.7%,2.3%,59.3%,76.5%,60.0%
1.33,11.3%,3.2%,51.6%,75.0%,53.3%
1.24,5.6%,4.2%,56.3%,77.5%,38.7%
1.21,7.9%,3.9%,64.5%,71.4%,48.1%
1.38,1.8%,1.8%,58.9%,69.7%,69.6%
1.49,0.0%,1.9%,69.8%,78.4%,56.3%
4.12,3.4%,0.0%,62.1%,83.3%,81.8%
0.74,5.8%,2.3%,48.8%,66.7%,43.2%
0.86,5.6%,5.6%,49.6%,74.2%,49.2%
0.71,8.6%,6.5%,46.2%,76.7%,46.0%
1.61,17.3%,5.8%,57.7%,90.0%,50.0%
