DR,A%,DF%,1stIn,1st%,2nd%
1.44,5.9%,3.5%,58.8%,82.0%,57.1%
1.01,6.0%,9.0%,42.1%,78.6%,41.6%
0.85,6.1%,9.8%,52.4%,81.4%,41.0%
0.61,5.4%,7.1%,53.6%,63.3%,38.5%
0.83,4.3%,7.1%,61.4%,65.1%,33.3%
1.75,0.0%,6.0%,50.0%,80.0%,52.0%
0.87,0.0%,1.8%,62.5%,57.1%,33.3%
1.77,6.6%,4.9%,44.3%,92.6%,64.7%
1.17,0.0%,7.0%,59.2%,76.2%,51.7%
1.03,1.0%,2.0%,67.7%,73.1%,34.4%
1.17,2.1%,3.2%,71.6%,64.7%,48.1%
0.93,1.1%,3.4%,59.6%,71.7%,55.6%
1.71,1.9%,0.0%,63.0%,76.5%,65.0%
1.14,1.5%,6.2%,63.1%,61.0%,58.3%
0.96,4.1%,8.2%,58.8%,78.9%,52.5%
1.28,1.2%,4.8%,57.8%,68.8%,54.3%
0.63,1.0%,4.9%,71.6%,53.4%,48.3%
1.59,11.3%,3.8%,63.7%,72.5%,65.5%
1.16,7.0%,1.2%,55.8%,81.3%,52.6%
1.11,5.0%,4.0%,64.0%,68.8%,55.6%
1.61,5.7%,2.9%,67.1%,83.0%,56.5%
0.91,5.6%,0.0%,52.2%,59.6%,55.8%
1.49,1.9%,1.9%,52.8%,71.4%,60.0%
0.69,2.0%,4.0%,66.0%,42.4%,29.4%
1.82,3.6%,3.6%,83.6%,87.0%,33.3%
0.62,1.9%,3.7%,53.7%,48.3%,44.0%
1.12,1.1%,1.1%,54.0%,70.2%,50.0%
1.17,8.2%,3.5%,58.8%,70.0%,42.9%
0.61,5.3%,1.8%,61.4%,68.6%,50.0%
1.50,10.0%,4.0%,48.0%,75.0%,50.0%
0.57,6.0%,6.0%,50.7%,73.5%,48.5%
0.68,1.3%,10.3%,57.7%,68.9%,42.4%
0.45,0.0%,2.2%,51.1%,47.8%,31.8%
0.71,0.0%,1.7%,73.3%,52.3%,50.0%
1.11,2.3%,5.8%,65.1%,67.9%,46.7%
1.06,2.3%,2.3%,54.1%,65.3%,59.0%
1.39,4.8%,6.3%,49.2%,77.4%,43.8%
0.96,8.1%,5.8%,57.0%,67.3%,56.8%
0.82,5.0%,2.5%,66.3%,67.9%,44.4%
1.01,5.7%,5.7%,49.4%,53.5%,50.0%
0.81,2.7%,8.9%,59.8%,73.1%,42.2%
0.67,11.1%,4.9%,48.1%,59.0%,50.0%
0.94,6.1%,6.1%,58.5%,72.9%,44.1%
0.39,2.9%,7.2%,56.5%,64.1%,40.0%
2.66,7.0%,2.3%,62.8%,85.2%,81.3%
0.72,6.2%,12.3%,52.3%,58.8%,32.3%
1.08,18.6%,8.5%,62.7%,81.1%,50.0%
0.49,0.0%,9.0%,53.7%,72.2%,45.2%
0.71,1.8%,9.0%,48.6%,61.1%,35.1%
1.46,6.8%,2.3%,55.7%,79.6%,59.0%
0.48,5.0%,10.0%,42.5%,41.2%,30.4%
1.06,6.7%,4.4%,47.8%,83.7%,48.9%
1.39,4.1%,12.2%,53.1%,73.1%,39.1%
1.02,3.0%,5.0%,56.0%,69.6%,38.6%
0.68,1.8%,12.7%,67.3%,73.0%,22.2%
1.23,4.5%,11.9%,43.3%,75.9%,52.6%
0.65,0.0%,10.2%,65.3%,65.6%,17.6%
1.01,2.0%,6.1%,50.0%,77.6%,46.9%
2.08,13.2%,3.8%,52.8%,85.7%,64.0%
0.50,5.9%,5.9%,62.7%,50.0%,36.8%
0.63,6.7%,5.0%,60.0%,66.7%,45.8%
1.29,3.3%,4.9%,55.7%,73.5%,66.7%
1.07,0.0%,6.1%,60.6%,75.0%,57.7%
0.81,4.7%,8.6%,64.8%,71.1%,46.7%
1.09,4.1%,2.5%,57.4%,71.4%,61.5%
0.91,5.7%,4.5%,59.9%,70.2%,42.9%
0.92,2.3%,3.1%,56.6%,47.9%,51.8%
1.19,4.0%,2.0%,65.3%,75.8%,54.3%
1.38,8.6%,4.9%,56.8%,78.3%,45.7%
0.60,3.6%,1.8%,60.0%,57.6%,54.5%
0.86,2.0%,3.0%,66.0%,69.7%,50.0%
0.94,6.7%,1.7%,66.7%,62.5%,45.0%
1.68,4.2%,2.1%,68.8%,75.8%,60.0%
1.41,4.5%,0.0%,72.7%,56.3%,58.3%
1.50,3.7%,1.9%,68.5%,73.0%,64.7%
0.36,0.0%,3.7%,59.3%,31.3%,18.2%
0.75,1.3%,4.0%,68.0%,58.8%,37.5%
1.08,2.6%,6.5%,55.8%,65.1%,41.2%
1.05,1.0%,3.0%,54.0%,61.1%,56.5%
0.19,4.2%,2.1%,56.3%,63.0%,42.9%
1.21,7.3%,4.9%,54.9%,77.8%,51.4%
1.67,7.7%,5.8%,50.0%,88.5%,69.2%
0.66,6.2%,9.2%,55.4%,72.2%,37.9%
1.19,1.2%,3.7%,48.1%,66.7%,50.0%
1.09,6.9%,5.0%,67.3%,63.2%,57.6%
0.59,3.5%,5.3%,64.9%,45.9%,30.0%
0.88,2.0%,3.0%,63.0%,71.4%,62.2%
1.00,3.8%,7.6%,51.9%,63.4%,34.2%
0.71,3.8%,5.8%,65.4%,70.6%,27.8%
1.02,2.3%,3.4%,64.4%,67.9%,45.2%
1.43,3.3%,3.3%,55.7%,79.4%,55.6%
0.95,1.6%,3.9%,66.9%,70.6%,40.5%
1.26,1.3%,4.0%,64.0%,62.5%,40.7%
2.92,11.1%,2.2%,75.6%,88.2%,72.7%
0.83,8.5%,4.3%,54.3%,70.6%,44.2%
1.16,2.5%,2.5%,66.7%,64.8%,63.0%
2.01,6.8%,0.0%,61.0%,86.1%,69.6%
0.33,3.3%,7.7%,59.3%,59.3%,35.1%
1.51,9.9%,3.3%,59.3%,74.1%,73.0%
1.07,6.2%,8.2%,60.3%,75.0%,44.8%
1.34,5.5%,7.3%,49.1%,70.4%,50.0%
0.83,2.2%,6.7%,66.7%,63.3%,46.7%
0.81,2.2%,8.8%,61.5%,58.9%,28.6%
0.75,1.6%,3.2%,62.9%,64.1%,34.8%
1.38,3.6%,3.6%,70.9%,71.8%,56.3%
1.09,4.6%,8.0%,65.5%,68.4%,36.7%
0.66,2.6%,2.6%,64.9%,66.0%,48.1%
1.36,1.7%,3.3%,55.0%,66.7%,63.0%
0.48,4.6%,3.1%,70.8%,58.7%,47.4%
1.28,1.6%,3.3%,63.9%,82.1%,40.9%
0.84,8.3%,3.8%,58.6%,65.4%,56.4%
0.92,3.1%,3.1%,63.3%,56.5%,44.4%
1.55,0.0%,2.3%,37.2%,62.5%,59.3%
1.15,1.0%,8.3%,55.2%,67.9%,48.8%
0.42,3.8%,7.7%,50.0%,57.7%,57.7%
1.37,8.6%,5.2%,53.4%,83.9%,63.0%
0.55,4.1%,9.5%,54.1%,55.0%,35.3%
0.64,1.9%,11.5%,53.8%,42.9%,25.0%
0.98,5.7%,10.0%,60.0%,61.9%,39.3%
1.25,3.2%,8.1%,50.0%,80.6%,38.7%
0.53,2.2%,6.5%,50.0%,43.5%,30.4%
1.06,1.0%,5.0%,58.0%,62.1%,45.2%
1.82,12.5%,2.1%,70.8%,73.5%,57.1%
1.25,8.2%,5.5%,60.3%,68.2%,51.7%
1.19,2.2%,3.4%,55.1%,69.4%,57.5%
1.19,2.5%,2.5%,48.1%,68.4%,58.5%
1.48,3.2%,3.2%,66.1%,63.4%,71.4%
1.31,1.5%,6.2%,60.0%,66.7%,50.0%
1.47,3.4%,6.9%,69.0%,65.0%,61.1%
1.06,3.2%,4.3%,62.8%,78.0%,34.3%
1.55,2.4%,9.5%,52.4%,68.2%,55.0%
1.47,0.0%,1.8%,50.0%,64.3%,78.6%
1.52,7.5%,3.8%,66.0%,77.1%,33.3%
1.22,9.0%,3.0%,67.2%,73.3%,63.6%
0.79,2.3%,1.5%,65.9%,59.8%,46.7%
0.49,5.1%,1.7%,55.9%,66.7%,38.5%
1.31,8.0%,5.0%,61.0%,72.1%,48.7%
1.12,8.5%,6.4%,56.4%,67.9%,58.5%
0.84,2.3%,1.6%,66.7%,54.7%,60.5%
1.43,6.4%,3.6%,73.6%,74.1%,58.6%
1.20,8.3%,4.1%,64.5%,64.1%,62.8%
0.69,0.0%,2.3%,52.3%,54.3%,57.1%
1.09,4.1%,0.0%,57.5%,76.2%,32.3%
0.45,0.0%,0.0%,71.7%,45.5%,38.5%
1.64,1.7%,0.0%,66.1%,66.7%,65.0%
1.01,1.8%,2.8%,60.6%,69.7%,53.5%
1.10,4.5%,6.8%,56.8%,68.0%,52.6%
1.08,2.7%,3.5%,68.1%,74.0%,47.2%
0.36,2.5%,10.0%,50.0%,65.0%,25.0%
1.48,4.7%,1.6%,53.1%,79.4%,53.3%
1.51,5.7%,5.7%,60.4%,78.1%,52.4%
1.23,0.0%,3.2%,58.7%,73.0%,57.7%
0.97,3.6%,2.4%,52.4%,56.8%,47.5%
0.59,0.0%,4.8%,52.4%,57.6%,46.7%
1.61,0.0%,4.9%,63.4%,84.6%,46.7%
0.66,1.1%,4.6%,55.2%,64.6%,33.3%
1.18,5.4%,1.4%,56.8%,73.8%,43.8%
0.85,1.1%,2.2%,54.8%,60.8%,52.4%
1.16,2.7%,4.1%,64.9%,68.8%,53.8%
1.06,2.1%,4.2%,72.9%,67.1%,57.7%
1.31,1.3%,3.8%,58.8%,74.5%,54.5%
0.66,0.0%,6.0%,48.0%,41.7%,50.0%
1.45,1.7%,1.7%,51.7%,77.4%,58.6%
1.40,1.7%,1.7%,66.7%,75.0%,50.0%
1.00,4.8%,6.0%,59.0%,73.5%,52.9%
0.84,4.7%,3.9%,57.4%,60.8%,45.5%
0.71,8.1%,4.8%,56.5%,74.3%,40.7%
2.20,6.7%,4.4%,51.1%,87.0%,68.2%
0.85,2.1%,4.3%,55.3%,61.5%,42.9%
0.70,4.1%,2.7%,69.9%,56.9%,36.4%
0.64,9.9%,5.0%,55.4%,70.1%,51.9%
0.93,1.2%,7.3%,58.5%,56.3%,47.1%
0.40,1.4%,5.4%,48.6%,66.7%,36.8%
0.42,2.5%,10.0%,65.0%,50.0%,35.7%
0.58,3.6%,3.6%,63.6%,40.0%,50.0%
1.26,4.8%,0.0%,71.0%,75.0%,50.0%
1.07,1.3%,5.3%,64.0%,72.9%,51.9%
1.14,0.0%,6.6%,56.0%,58.8%,62.5%
1.08,1.9%,4.8%,61.9%,67.7%,55.0%
0.88,12.2%,6.5%,61.8%,71.1%,51.1%
1.48,6.7%,2.7%,62.7%,76.6%,53.6%
0.91,6.4%,5.9%,54.3%,72.5%,43.0%
0.80,0.0%,7.8%,57.8%,56.8%,48.1%
1.10,3.2%,2.1%,57.4%,68.5%,47.5%
1.16,1.2%,0.0%,58.8%,66.0%,62.9%
0.60,0.0%,2.3%,60.5%,46.2%,52.9%
0.86,3.5%,6.4%,61.0%,72.1%,43.6%
1.17,3.2%,1.1%,64.2%,68.9%,67.6%
1.73,8.5%,2.1%,59.6%,75.0%,68.4%
0.62,3.9%,2.9%,66.7%,64.7%,41.2%
0.57,1.4%,1.4%,62.0%,56.8%,37.0%
1.48,3.2%,1.6%,74.2%,76.1%,43.8%
0.72,1.6%,3.2%,69.4%,62.8%,47.4%
2.54,2.5%,5.0%,65.0%,84.6%,71.4%
0.41,1.4%,0.0%,74.0%,53.7%,42.1%
0.95,5.0%,0.7%,66.2%,65.2%,61.7%
0.88,2.9%,2.9%,67.6%,63.4%,44.1%
1.04,4.1%,4.1%,62.2%,80.3%,40.5%
1.18,1.9%,3.8%,64.4%,68.7%,51.4%
0.84,0.0%,2.8%,72.0%,51.9%,50.0%
1.14,2.0%,0.7%,68.4%,66.3%,60.4%
1.75,1.3%,0.0%,70.7%,71.7%,68.2%
0.85,3.6%,2.4%,72.6%,62.3%,56.5%
0.80,1.8%,1.8%,77.2%,52.3%,46.2%
1.72,2.0%,0.0%,82.0%,73.2%,44.4%
0.79,0.0%,2.6%,69.0%,56.3%,30.6%
0.65,0.0%,7.0%,67.4%,58.6%,28.6%
0.85,1.4%,2.7%,68.9%,52.9%,52.2%
1.55,0.0%,1.7%,74.1%,74.4%,46.7%
1.12,2.1%,1.0%,74.0%,54.9%,64.0%
1.04,1.3%,1.3%,77.3%,56.9%,47.1%
1.24,1.4%,0.0%,73.0%,68.5%,65.0%
0.84,0.0%,1.5%,67.2%,57.8%,40.9%
1.35,0.0%,1.9%,72.2%,71.8%,60.0%
1.09,0.0%,2.4%,59.5%,64.0%,64.7%
0.89,1.0%,4.0%,69.3%,64.3%,41.9%
1.08,0.0%,6.9%,73.6%,57.8%,34.8%
0.79,1.7%,6.7%,55.5%,65.2%,37.7%
0.44,0.0%,6.4%,59.6%,50.0%,42.1%
1.27,6.8%,4.1%,62.2%,65.2%,42.9%
0.39,1.7%,6.9%,55.2%,53.1%,19.2%
0.87,3.4%,5.7%,54.0%,63.8%,45.0%
0.64,1.7%,8.6%,63.8%,40.5%,61.9%
1.26,1.8%,5.3%,61.4%,77.1%,40.9%
0.67,4.6%,4.6%,54.6%,64.4%,51.0%
1.03,3.3%,3.3%,69.2%,76.2%,57.1%
0.28,2.4%,7.3%,63.4%,46.2%,26.7%
0.68,0.0%,8.9%,58.4%,61.0%,38.1%
1.56,8.0%,6.0%,66.0%,75.8%,58.8%
0.81,4.5%,8.0%,61.4%,63.0%,47.1%
0.54,6.4%,6.4%,53.8%,54.8%,44.4%
1.12,7.9%,5.0%,57.6%,76.3%,55.9%
0.52,5.3%,7.0%,52.6%,70.0%,37.0%
1.38,1.7%,1.7%,58.6%,73.5%,50.0%
0.68,4.0%,6.7%,53.3%,65.0%,45.7%
0.82,4.2%,4.2%,55.6%,57.5%,34.4%
0.61,0.0%,14.0%,50.9%,51.7%,35.7%
1.09,4.8%,3.6%,58.3%,71.4%,51.4%
1.33,1.7%,6.9%,58.6%,70.6%,41.7%
1.13,5.5%,1.8%,50.9%,64.3%,44.4%
0.67,0.0%,7.3%,60.0%,66.7%,27.3%
1.55,10.7%,3.6%,76.8%,69.8%,46.2%
0.98,2.1%,3.1%,57.3%,58.2%,39.0%
1.37,2.0%,10.0%,38.0%,84.2%,51.6%
0.96,3.5%,4.5%,55.7%,70.5%,53.9%
1.34,10.7%,6.8%,60.2%,75.8%,48.8%
3.11,3.7%,1.9%,75.9%,87.8%,61.5%
1.37,1.2%,8.4%,54.2%,77.8%,47.4%
0.95,7.7%,5.1%,65.4%,72.5%,40.7%
0.72,1.0%,3.8%,62.5%,66.2%,51.3%
0.88,3.5%,4.7%,68.2%,70.7%,44.4%
0.93,6.0%,0.0%,60.0%,60.0%,35.0%
0.93,0.0%,2.2%,64.4%,53.4%,37.5%
1.39,1.7%,5.0%,48.3%,62.1%,67.7%
0.74,3.1%,10.8%,52.3%,76.5%,29.0%
0.98,2.8%,7.5%,58.5%,48.4%,47.7%
1.15,5.0%,10.0%,48.0%,64.6%,48.1%
0.94,1.9%,3.9%,72.8%,61.3%,39.3%
0.79,3.1%,13.8%,53.8%,74.3%,36.7%
0.79,2.8%,1.4%,50.0%,58.3%,58.3%
0.81,3.8%,4.8%,56.7%,66.1%,33.3%
0.85,3.3%,2.5%,60.7%,56.8%,43.8%
1.14,1.3%,5.0%,52.5%,59.5%,52.6%
0.91,6.6%,4.4%,64.8%,64.4%,50.0%
1.14,2.8%,6.9%,58.3%,64.3%,60.0%
0.69,1.9%,1.9%,56.3%,63.8%,55.6%
0.84,0.0%,6.2%,60.8%,71.2%,23.7%
0.99,2.8%,7.5%,61.3%,61.5%,46.3%
1.02,3.8%,4.7%,64.2%,70.6%,34.2%
1.40,3.1%,7.8%,65.6%,83.3%,45.5%
0.83,2.2%,3.7%,59.7%,65.0%,40.7%
0.75,3.9%,3.9%,56.3%,65.5%,48.9%
0.49,4.3%,2.1%,66.0%,58.1%,50.0%
1.02,3.4%,5.9%,61.3%,72.6%,45.7%
0.87,4.8%,1.9%,60.0%,63.5%,57.1%
1.41,7.5%,4.5%,58.2%,84.6%,57.1%
1.27,5.2%,8.6%,48.3%,78.6%,50.0%
0.89,0.0%,9.6%,63.0%,58.7%,59.3%
1.23,2.4%,7.2%,57.8%,70.8%,54.3%
1.75,2.2%,2.2%,62.2%,82.1%,58.8%
1.32,1.4%,2.9%,58.0%,65.0%,51.7%
1.12,1.2%,2.4%,61.9%,59.6%,50.0%
1.45,1.8%,5.4%,53.6%,73.3%,50.0%
0.68,6.1%,6.1%,65.3%,50.0%,29.4%
1.18,4.4%,11.1%,57.8%,61.5%,44.7%
0.69,1.5%,4.5%,59.1%,61.5%,29.6%
1.28,3.0%,3.0%,62.7%,83.3%,40.0%
1.28,5.9%,3.9%,66.7%,67.6%,52.9%
1.20,0.0%,2.7%,57.3%,72.1%,43.8%
1.76,2.4%,2.4%,65.9%,74.1%,64.3%
0.95,1.1%,2.2%,67.4%,58.1%,56.7%
1.18,4.5%,1.5%,63.6%,73.8%,58.3%
0.75,3.0%,7.5%,55.2%,59.5%,36.7%
1.36,1.7%,1.7%,58.6%,70.6%,37.5%
1.13,0.0%,1.3%,60.8%,66.7%,45.2%
1.36,3.8%,9.0%,67.9%,75.5%,36.0%
1.13,2.6%,5.1%,64.1%,64.0%,50.0%
2.17,2.2%,4.3%,60.9%,78.6%,72.2%
0.89,1.6%,6.0%,58.2%,61.7%,42.9%
0.90,2.2%,6.5%,68.5%,63.5%,34.5%
0.58,3.8%,16.5%,40.5%,75.0%,34.0%
2.91,2.9%,5.9%,61.8%,95.2%,69.2%
0.62,3.1%,6.3%,59.4%,57.9%,38.5%
1.20,1.5%,4.6%,64.6%,69.0%,39.1%
1.09,7.7%,3.1%,66.2%,67.4%,40.9%
1.69,2.3%,4.5%,63.6%,71.4%,75.0%
0.66,0.0%,3.6%,58.2%,53.1%,39.1%
0.83,5.8%,11.6%,42.0%,62.1%,47.5%
1.12,2.9%,1.5%,64.7%,59.1%,50.0%
1.09,4.8%,7.2%,61.4%,68.6%,46.9%
0.75,3.1%,7.7%,58.5%,68.4%,25.9%
1.15,4.5%,4.5%,59.1%,75.4%,46.7%
0.79,5.6%,5.6%,61.3%,68.4%,33.3%
0.97,5.6%,3.9%,62.6%,68.8%,40.3%
1.21,3.5%,5.7%,61.0%,77.9%,63.6%
0.34,3.7%,5.6%,64.8%,51.4%,31.6%
1.12,6.8%,7.6%,55.9%,74.2%,46.2%
0.97,3.2%,5.3%,55.3%,63.5%,47.6%
1.17,4.2%,8.3%,66.7%,60.9%,43.8%
0.72,1.1%,6.7%,57.8%,61.5%,39.5%
1.08,1.8%,4.2%,65.9%,67.3%,43.9%
1.15,3.9%,5.4%,63.6%,72.0%,40.4%
0.75,3.1%,0.0%,61.5%,57.5%,52.0%
0.89,0.0%,4.8%,65.5%,65.5%,27.6%
0.90,4.7%,9.4%,56.3%,55.6%,35.7%
1.80,7.5%,2.5%,65.0%,69.2%,71.4%
0.58,0.0%,10.9%,50.0%,47.8%,30.4%
0.38,6.6%,9.8%,47.5%,69.0%,31.3%
0.73,0.0%,5.0%,63.3%,63.2%,45.5%
0.82,3.8%,1.5%,53.8%,53.5%,49.2%
0.90,3.0%,4.5%,62.7%,66.7%,40.0%
0.97,6.3%,7.4%,52.6%,76.0%,31.1%
0.89,1.3%,3.8%,63.3%,70.0%,37.9%
0.97,0.0%,7.4%,50.6%,73.2%,35.0%
0.69,1.9%,5.6%,70.4%,47.4%,37.5%
1.14,4.2%,5.6%,57.7%,75.6%,56.7%
1.76,4.3%,0.0%,53.2%,76.0%,63.6%
0.62,3.3%,11.7%,43.3%,50.0%,32.4%
0.72,3.2%,7.5%,48.4%,75.6%,47.9%
0.96,5.5%,1.8%,67.3%,67.6%,61.1%
0.52,3.6%,7.3%,52.7%,58.6%,50.0%
0.84,7.6%,0.8%,65.5%,61.5%,39.0%
0.59,4.0%,4.0%,78.0%,53.8%,18.2%
1.48,3.2%,3.2%,58.1%,75.0%,69.2%
0.77,1.1%,3.4%,69.3%,60.7%,55.6%
0.35,3.8%,1.9%,54.7%,58.6%,25.0%
1.15,2.5%,2.5%,68.8%,67.3%,60.0%
0.98,2.6%,5.2%,61.0%,68.1%,40.0%
0.88,3.6%,4.5%,48.2%,63.0%,50.0%
0.74,4.7%,14.0%,53.5%,47.8%,40.0%
0.94,9.4%,5.7%,49.1%,61.5%,59.3%
1.28,4.8%,6.0%,65.1%,79.6%,44.8%
0.85,2.1%,3.2%,58.5%,61.8%,51.3%
1.65,2.0%,2.0%,68.0%,82.4%,56.3%
0.80,5.3%,3.2%,59.6%,51.8%,52.6%
1.04,3.2%,2.1%,56.4%,75.5%,39.0%
1.54,10.0%,7.5%,67.5%,74.1%,53.8%
1.11,3.5%,8.1%,62.8%,66.7%,46.9%
0.66,2.2%,7.7%,60.4%,56.4%,30.6%
0.96,6.0%,3.4%,65.8%,66.2%,50.0%
0.96,7.1%,5.9%,57.6%,71.4%,44.4%
0.73,6.4%,2.6%,65.4%,74.5%,48.1%
0.83,4.1%,7.6%,60.0%,65.5%,44.8%
0.68,1.8%,12.7%,50.9%,57.1%,37.0%
1.15,8.5%,2.4%,64.6%,62.3%,62.1%
0.70,0.0%,6.2%,55.4%,52.8%,31.0%
1.17,3.1%,3.1%,46.9%,73.3%,58.8%
0.80,1.1%,6.3%,56.8%,59.3%,53.7%
1.07,2.6%,5.1%,57.3%,62.7%,46.0%
0.60,4.3%,6.4%,70.2%,36.4%,35.7%
0.87,1.2%,4.7%,65.9%,55.4%,51.7%
1.78,2.3%,11.6%,39.5%,88.2%,50.0%
1.06,4.9%,6.2%,46.9%,57.9%,53.5%
0.50,0.0%,3.8%,39.6%,52.4%,40.6%
0.44,6.1%,13.4%,58.5%,68.8%,32.4%
0.85,3.4%,3.4%,53.9%,56.3%,51.2%
0.76,5.3%,2.7%,61.3%,71.7%,37.9%
1.38,6.9%,10.3%,58.6%,79.4%,41.7%
0.52,2.0%,5.9%,60.8%,58.1%,30.0%
0.90,3.7%,2.5%,48.1%,61.5%,52.4%
0.74,9.8%,3.3%,54.1%,75.8%,32.1%
0.62,4.1%,6.8%,52.1%,60.5%,28.6%
1.12,3.1%,5.4%,55.8%,79.2%,52.6%
0.75,4.3%,0.0%,65.2%,53.3%,56.3%
0.75,1.7%,12.1%,51.7%,56.7%,50.0%
0.93,3.6%,8.6%,54.7%,73.7%,39.7%
0.78,3.1%,4.6%,69.2%,55.6%,20.0%
1.12,5.3%,7.4%,55.3%,82.7%,45.2%
1.14,5.0%,6.7%,50.0%,66.7%,60.0%
0.88,4.4%,6.2%,44.2%,80.0%,30.2%
1.13,2.9%,5.7%,48.6%,70.6%,55.6%
0.68,4.1%,6.1%,53.1%,61.5%,34.8%
0.49,0.0%,10.9%,54.3%,56.0%,28.6%
1.39,1.9%,7.5%,52.8%,78.6%,48.0%
1.08,6.7%,5.0%,58.3%,71.4%,36.0%
1.71,10.4%,0.0%,56.3%,81.5%,57.1%
0.77,3.0%,1.0%,48.5%,75.5%,42.3%
0.77,2.2%,5.4%,47.3%,65.9%,40.8%
0.61,8.8%,5.3%,59.6%,70.6%,56.5%
0.57,3.0%,4.5%,49.3%,51.5%,50.0%
1.12,4.1%,2.7%,52.7%,71.8%,54.3%
1.06,13.8%,6.9%,51.7%,66.7%,35.7%
0.94,3.5%,8.2%,49.4%,83.3%,34.9%
0.62,1.4%,4.1%,53.4%,64.1%,52.9%
1.10,2.1%,7.3%,57.3%,65.5%,48.8%
0.86,3.1%,4.6%,63.1%,56.1%,66.7%
0.89,3.6%,2.7%,66.4%,65.8%,43.2%
1.76,0.0%,4.5%,81.8%,72.2%,50.0%
0.35,2.3%,14.0%,55.8%,62.5%,5.3%
1.30,8.6%,2.2%,53.8%,90.0%,51.2%
1.28,5.9%,2.9%,41.2%,78.6%,55.0%
1.12,3.8%,6.0%,51.1%,72.1%,44.6%
0.62,2.9%,1.4%,56.5%,66.7%,43.3%
1.23,8.7%,3.8%,50.0%,78.8%,59.6%
1.63,4.9%,0.0%,54.1%,78.8%,71.4%
0.81,4.7%,7.0%,45.3%,65.5%,51.4%
0.76,6.8%,4.1%,55.4%,80.5%,36.4%
0.34,2.9%,5.7%,60.0%,38.1%,28.6%
1.25,9.0%,3.8%,60.3%,76.6%,51.6%
0.34,6.3%,6.3%,41.7%,50.0%,35.7%
1.48,9.1%,3.6%,54.5%,73.3%,52.0%
1.16,6.7%,5.3%,44.0%,78.8%,52.4%
0.77,6.7%,7.9%,43.8%,69.2%,40.0%
0.98,6.1%,3.1%,55.1%,70.4%,47.7%
1.29,1.6%,3.2%,43.5%,85.2%,45.7%
0.83,3.9%,3.9%,66.7%,66.3%,46.5%
0.48,3.9%,7.8%,51.0%,57.7%,44.0%
0.90,6.3%,5.5%,48.0%,72.1%,51.5%
0.95,2.7%,0.0%,53.3%,80.0%,45.7%
1.25,4.1%,5.4%,55.4%,80.5%,42.4%
0.76,1.2%,4.9%,48.8%,57.5%,35.7%
0.82,2.8%,4.7%,54.7%,63.8%,50.0%
0.75,4.2%,2.1%,49.5%,66.0%,47.9%
0.70,0.0%,5.3%,54.4%,48.4%,46.2%
0.97,2.0%,2.0%,55.9%,61.4%,64.4%
0.89,2.1%,6.2%,69.1%,64.2%,50.0%
