DR,A%,DF%,1stIn,1st%,2nd%
0.73,0.0%,3.8%,71.2%,72.1%,33.3%
0.77,5.3%,7.9%,52.6%,85.0%,27.8%
0.44,6.3%,6.3%,75.0%,41.7%,25.0%
1.01,3.5%,0.0%,64.7%,65.5%,56.7%
1.21,2.9%,2.9%,56.5%,56.4%,60.0%
0.57,1.4%,5.4%,60.8%,57.8%,37.9%
1.22,2.7%,5.4%,63.5%,74.5%,40.7%
0.63,1.4%,5.7%,54.3%,52.6%,43.8%
0.46,2.6%,2.6%,53.8%,47.6%,27.8%
0.34,0.0%,6.1%,57.1%,60.7%,28.6%
1.09,7.7%,2.9%,61.5%,75.0%,52.5%
1.07,1.1%,4.5%,59.1%,63.5%,52.8%
1.35,4.5%,4.5%,54.5%,72.2%,36.7%
0.46,3.7%,3.7%,64.2%,61.5%,37.9%
0.41,2.6%,2.6%,63.2%,33.3%,21.4%
0.98,4.9%,2.9%,69.6%,67.6%,45.2%
0.67,4.9%,9.8%,56.1%,52.2%,61.1%
1.32,7.8%,2.2%,57.8%,76.9%,68.4%
0.89,5.6%,5.6%,64.8%,68.6%,31.6%
0.49,5.7%,7.5%,47.2%,64.0%,35.7%
0.59,4.3%,0.0%,47.8%,40.9%,29.2%
1.38,1.8%,1.8%,47.4%,74.1%,53.3%
1.27,6.5%,7.5%,50.5%,87.2%,43.5%
1.31,5.5%,1.8%,45.5%,72.0%,53.3%
0.71,2.7%,8.2%,60.3%,54.5%,34.5%
1.86,4.5%,4.5%,59.1%,76.9%,55.6%
1.01,8.5%,4.2%,60.6%,72.1%,53.6%
2.32,0.0%,2.6%,63.2%,79.2%,71.4%
1.88,2.0%,6.1%,53.1%,80.8%,65.2%
0.54,2.6%,12.8%,51.3%,55.0%,47.4%
1.29,3.2%,6.3%,63.5%,65.0%,43.5%
1.08,1.0%,5.1%,53.1%,63.5%,58.7%
1.06,4.2%,5.8%,63.3%,71.1%,43.2%
1.35,3.6%,3.6%,45.5%,64.0%,56.7%
0.76,2.3%,2.3%,65.1%,53.6%,56.7%
0.95,3.3%,4.4%,54.9%,68.0%,51.2%
1.40,1.9%,3.8%,64.2%,67.6%,52.6%
1.42,2.3%,15.9%,45.5%,70.0%,50.0%
0.68,2.7%,5.4%,58.1%,72.1%,48.4%
1.17,2.3%,8.0%,60.9%,77.4%,58.8%
1.47,4.5%,6.0%,59.7%,77.5%,63.0%
0.39,0.0%,10.9%,50.0%,60.9%,56.5%
1.03,1.0%,6.0%,56.0%,67.9%,59.1%
0.86,0.8%,4.0%,56.5%,60.0%,53.7%
2.17,0.0%,7.7%,61.5%,87.5%,53.3%
1.24,7.2%,3.6%,57.8%,72.9%,42.9%
0.86,0.0%,1.9%,61.1%,63.6%,38.1%
1.06,0.0%,3.5%,64.0%,72.7%,51.6%
1.41,1.6%,1.6%,72.1%,72.7%,58.8%
1.21,0.0%,1.6%,50.8%,62.5%,61.3%
0.92,3.8%,10.0%,58.8%,68.1%,39.4%
1.41,3.3%,3.3%,65.0%,74.4%,47.6%
0.81,4.3%,1.1%,69.6%,57.8%,46.4%
1.62,7.1%,1.8%,75.0%,81.0%,50.0%
2.14,8.9%,0.0%,62.2%,75.0%,76.5%
0.93,1.0%,3.0%,59.4%,60.0%,48.8%
1.39,3.8%,3.8%,69.2%,63.9%,56.3%
0.72,1.7%,13.8%,55.2%,65.6%,50.0%
2.35,5.4%,8.1%,64.9%,75.0%,69.2%
1.28,3.7%,7.4%,59.3%,66.7%,51.5%
1.23,1.5%,2.9%,58.8%,67.5%,46.4%
0.64,0.0%,5.2%,62.1%,58.3%,45.5%
0.53,0.0%,6.8%,40.7%,50.0%,31.4%
0.83,0.0%,2.9%,52.9%,54.1%,54.5%
1.18,3.8%,2.5%,63.3%,66.0%,65.5%
1.35,4.1%,5.4%,67.6%,68.0%,54.2%
0.58,3.9%,3.9%,54.9%,60.7%,34.8%
1.37,0.0%,4.7%,62.5%,80.0%,54.2%
0.77,1.2%,0.0%,78.6%,60.6%,55.6%
1.81,7.8%,2.0%,70.6%,77.8%,73.3%
1.20,1.5%,10.6%,56.1%,75.7%,48.3%
0.89,0.0%,6.4%,65.4%,62.7%,44.4%
