DR,A%,DF%,1stIn,1st%,2nd%
1.84,14.5%,9.1%,60.0%,87.9%,54.5%
0.83,6.5%,3.3%,62.6%,64.9%,50.0%
0.88,5.5%,6.8%,45.2%,57.6%,50.0%
1.24,12.9%,7.5%,55.9%,82.7%,48.8%
0.68,10.2%,10.2%,52.5%,71.0%,50.0%
0.86,12.4%,5.8%,60.3%,76.7%,37.5%
0.59,3.6%,5.4%,55.4%,64.5%,44.0%
0.73,4.1%,4.1%,61.2%,60.0%,57.9%
1.14,16.1%,6.3%,58.0%,89.2%,42.6%
0.42,5.5%,5.5%,69.1%,63.2%,47.1%
1.27,2.6%,2.6%,59.2%,66.7%,54.8%
0.52,3.4%,0.0%,74.1%,60.5%,26.7%
0.77,3.0%,3.0%,67.7%,50.7%,40.6%
0.72,8.5%,10.2%,45.8%,55.6%,31.3%
1.73,13.5%,1.9%,57.7%,83.3%,63.6%
1.09,5.6%,2.8%,62.0%,63.6%,66.7%
0.95,4.4%,3.5%,65.8%,70.7%,46.2%
1.54,12.5%,3.6%,64.3%,88.9%,40.0%
1.05,0.9%,1.9%,57.5%,70.5%,57.8%
1.34,0.0%,1.4%,62.3%,65.1%,73.1%
0.77,7.4%,2.1%,58.9%,71.4%,48.7%
0.91,4.6%,0.9%,55.0%,70.0%,49.0%
1.00,13.7%,2.7%,57.5%,78.6%,58.1%
2.91,21.1%,0.0%,57.9%,95.5%,68.8%
0.78,5.9%,7.8%,70.6%,58.3%,33.3%
1.13,3.0%,3.0%,62.0%,69.4%,57.9%
1.22,3.1%,3.1%,64.1%,73.2%,43.5%
0.61,2.3%,9.3%,46.5%,65.0%,52.2%
1.84,5.8%,3.8%,57.7%,80.0%,59.1%
0.68,3.8%,6.3%,58.2%,39.1%,57.6%
1.75,10.6%,2.1%,74.5%,74.3%,58.3%
0.65,3.3%,5.0%,58.7%,67.6%,50.0%
1.62,7.4%,5.6%,70.4%,68.4%,50.0%
0.82,2.4%,4.9%,57.3%,70.2%,34.3%
1.28,2.4%,5.9%,57.6%,75.5%,50.0%
0.58,9.5%,3.2%,69.8%,63.6%,52.6%
0.89,1.0%,6.9%,61.4%,62.9%,35.9%
1.73,8.6%,1.7%,65.5%,92.1%,60.0%
0.90,1.7%,5.2%,67.2%,64.1%,52.6%
0.78,5.2%,5.2%,61.9%,66.7%,40.7%
1.10,7.7%,6.0%,56.4%,65.2%,52.9%
1.31,8.4%,4.2%,48.4%,73.9%,53.1%
1.21,12.0%,5.4%,52.2%,79.2%,61.4%
1.02,6.4%,3.2%,53.2%,62.0%,56.8%
1.44,3.3%,5.0%,56.7%,82.4%,53.8%
1.09,6.5%,8.6%,63.4%,71.2%,64.7%
1.31,1.3%,9.1%,55.8%,79.1%,52.9%
1.65,9.4%,4.7%,53.1%,76.5%,63.3%
1.05,2.7%,11.0%,60.3%,70.5%,31.0%
1.37,1.5%,10.3%,55.9%,65.8%,53.3%
0.88,5.3%,10.7%,60.0%,68.9%,30.0%
1.13,9.7%,15.3%,40.3%,69.0%,55.8%
1.37,14.8%,5.6%,48.1%,96.2%,39.3%
1.68,12.1%,1.5%,69.7%,80.4%,70.0%
1.00,6.3%,11.6%,54.7%,75.0%,30.2%
0.71,1.6%,12.9%,62.9%,56.4%,21.7%
0.57,10.3%,7.7%,56.4%,45.5%,52.9%
1.17,10.0%,5.0%,66.0%,78.8%,44.1%
1.89,7.8%,2.0%,76.5%,76.9%,58.3%
0.69,3.0%,9.1%,59.1%,53.8%,37.0%
1.80,4.7%,2.3%,58.1%,80.0%,55.6%
1.16,3.5%,4.4%,63.7%,70.8%,51.2%
0.83,5.9%,4.0%,66.3%,58.2%,52.9%
1.15,2.9%,4.9%,70.6%,77.8%,43.3%
0.71,2.2%,4.3%,65.2%,60.0%,56.3%
1.15,9.1%,4.5%,56.8%,60.0%,57.9%
0.68,0.0%,7.5%,58.5%,61.3%,36.4%
0.64,0.0%,4.1%,61.2%,66.7%,21.1%
1.02,2.5%,2.5%,60.0%,58.3%,59.4%
1.14,0.0%,5.5%,60.4%,63.6%,58.3%
1.38,1.7%,1.7%,65.5%,71.1%,50.0%
1.43,11.5%,3.8%,61.5%,78.1%,65.0%
0.70,12.7%,3.6%,65.5%,69.4%,57.9%
1.19,11.6%,3.5%,65.1%,66.1%,46.7%
1.05,12.2%,5.6%,52.2%,68.1%,37.2%
1.37,4.8%,1.6%,69.8%,70.5%,31.6%
0.69,1.6%,4.7%,60.9%,71.8%,56.0%
0.28,0.0%,5.3%,65.8%,32.0%,30.8%
0.85,7.4%,9.4%,61.7%,69.6%,45.6%
1.26,4.7%,7.1%,65.9%,78.6%,62.1%
0.66,5.7%,1.9%,69.8%,54.1%,43.8%
0.78,0.0%,6.0%,61.2%,58.5%,30.8%
0.85,3.2%,1.6%,72.6%,57.8%,47.1%
0.62,7.5%,7.5%,61.2%,61.0%,42.3%
1.04,5.3%,2.1%,69.1%,67.7%,44.8%
1.19,5.6%,5.6%,55.6%,80.0%,59.4%
1.28,4.7%,6.3%,62.5%,82.5%,41.7%
0.88,12.4%,5.6%,61.8%,72.7%,38.2%
0.83,10.6%,7.6%,59.1%,61.5%,44.4%
1.18,7.3%,4.0%,61.3%,71.1%,54.2%
0.96,10.6%,8.5%,55.3%,75.0%,50.0%
1.21,20.5%,3.6%,59.0%,85.7%,41.2%
1.15,8.3%,1.4%,65.3%,80.9%,40.0%
0.72,6.0%,4.5%,79.1%,60.4%,42.9%
0.58,5.9%,11.8%,52.9%,51.9%,37.5%
0.62,4.5%,3.0%,65.7%,68.2%,34.8%
0.43,0.0%,8.6%,40.0%,71.4%,33.3%
1.42,13.1%,4.9%,60.7%,75.7%,45.8%
1.07,7.5%,4.5%,52.2%,60.0%,56.3%
1.11,9.2%,2.6%,68.4%,76.9%,50.0%
1.52,3.3%,10.0%,50.0%,76.7%,60.0%
0.86,10.6%,0.0%,55.3%,65.4%,57.1%
1.01,4.3%,5.2%,58.6%,67.6%,47.9%
0.55,3.1%,5.1%,66.3%,53.8%,30.3%
0.27,2.0%,8.2%,59.2%,48.3%,35.0%
