DR,A%,DF%,1stIn,1st%,2nd%
1.75,0.0%,7.3%,63.4%,76.9%,46.7%
1.16,0.0%,4.9%,82.0%,62.0%,18.2%
1.28,3.9%,7.8%,71.4%,69.1%,54.5%
0.84,0.0%,3.3%,64.8%,55.9%,56.3%
0.68,1.8%,5.5%,63.6%,54.3%,40.0%
1.40,0.0%,0.0%,85.5%,55.3%,75.0%
1.15,0.0%,0.0%,83.0%,63.6%,66.7%
2.07,0.0%,2.3%,77.3%,70.6%,80.0%
0.92,1.9%,3.9%,73.8%,59.2%,48.1%
1.79,3.9%,2.0%,68.6%,80.0%,56.3%
1.29,0.0%,10.3%,70.6%,64.6%,35.0%
0.92,1.8%,10.9%,60.0%,48.5%,54.5%
1.21,1.4%,4.2%,77.5%,60.0%,56.3%
