DR,A%,DF%,1stIn,1st%,2nd%
1.41,3.4%,3.4%,60.3%,74.3%,56.5%
1.20,3.0%,0.0%,52.2%,57.1%,65.6%
1.25,10.4%,3.0%,65.7%,75.0%,47.8%
1.25,7.0%,5.6%,60.6%,76.7%,53.6%
1.01,3.2%,3.2%,69.8%,72.7%,57.9%
1.21,5.5%,4.1%,67.1%,71.4%,50.0%
1.09,2.3%,2.3%,67.0%,62.7%,62.1%
0.56,6.7%,8.9%,55.6%,76.0%,50.0%
2.75,10.8%,0.0%,70.3%,84.6%,63.6%
1.31,9.2%,1.5%,60.0%,76.9%,65.4%
2.67,9.5%,4.8%,52.4%,90.9%,80.0%
2.24,21.3%,4.3%,57.4%,92.6%,65.0%
1.00,5.4%,4.0%,57.7%,70.9%,52.4%
0.56,4.2%,8.3%,60.4%,55.2%,26.3%
0.68,1.8%,1.8%,60.0%,42.4%,54.5%
1.43,7.0%,5.6%,56.3%,75.0%,58.1%
1.49,6.8%,5.1%,50.8%,63.3%,55.2%
1.31,2.9%,0.0%,50.7%,62.9%,52.9%
0.82,2.4%,9.6%,43.4%,63.9%,46.8%
1.35,1.8%,5.5%,43.6%,75.0%,64.5%
0.75,2.4%,1.2%,73.2%,65.0%,45.5%
0.67,0.0%,1.9%,48.1%,53.8%,50.0%
0.85,1.0%,1.0%,61.9%,65.0%,56.8%
1.35,0.0%,1.9%,66.7%,72.2%,44.4%
1.09,6.3%,2.7%,56.3%,71.4%,53.1%
0.40,8.7%,2.9%,56.5%,71.8%,43.3%
0.59,2.5%,7.5%,45.0%,44.4%,54.5%
2.71,14.7%,5.9%,58.8%,90.0%,57.1%
0.65,5.7%,2.9%,62.9%,70.5%,38.5%
1.23,4.5%,1.5%,54.5%,77.8%,53.3%
1.81,5.9%,0.0%,68.6%,65.7%,81.3%
0.73,1.8%,5.4%,67.9%,57.9%,44.4%
1.13,8.4%,8.4%,65.3%,67.7%,33.3%
0.82,3.9%,1.3%,50.0%,63.2%,44.7%
0.75,3.6%,3.6%,58.2%,62.5%,39.1%
1.25,1.3%,3.8%,53.8%,66.7%,72.2%
1.19,7.4%,4.4%,55.9%,71.1%,46.7%
1.14,5.7%,2.3%,61.4%,57.4%,64.7%
0.92,11.4%,5.7%,46.6%,82.9%,51.1%
1.09,7.4%,4.9%,43.2%,80.0%,56.5%
1.03,7.2%,6.0%,54.2%,66.7%,44.7%
0.58,3.6%,9.1%,52.7%,55.2%,46.2%
1.28,4.8%,7.9%,52.4%,72.7%,53.3%
0.95,1.9%,9.3%,49.1%,58.5%,49.1%
0.84,9.0%,6.4%,51.3%,55.0%,50.0%
