DR,A%,DF%,1stIn,1st%,2nd%
0.52,11.6%,9.3%,53.5%,56.5%,45.0%
1.18,0.0%,0.0%,58.8%,62.5%,60.7%
0.79,7.4%,0.0%,67.9%,74.5%,53.8%
1.18,6.8%,5.5%,56.2%,70.7%,46.9%
0.95,1.3%,2.5%,53.8%,69.8%,48.6%
1.21,2.5%,5.1%,57.0%,60.0%,47.1%
0.88,1.7%,8.3%,50.0%,70.0%,53.3%
1.19,4.1%,2.7%,64.9%,72.9%,50.0%
1.17,0.0%,4.8%,48.8%,75.6%,51.2%
1.01,5.8%,1.9%,54.8%,82.5%,44.7%
0.56,3.3%,6.6%,49.2%,56.7%,38.7%
1.05,8.3%,4.2%,66.7%,81.3%,37.5%
1.58,5.5%,0.0%,58.2%,71.9%,60.9%
0.66,0.0%,4.5%,59.1%,38.5%,55.6%
1.52,2.0%,2.0%,56.0%,71.4%,59.1%
0.69,0.0%,2.0%,58.0%,34.5%,42.9%
1.47,6.3%,1.6%,59.4%,65.8%,57.7%
0.67,8.8%,17.6%,45.6%,83.9%,37.8%
0.78,6.1%,3.1%,65.3%,71.9%,44.1%
0.84,5.7%,5.7%,61.4%,67.4%,51.9%
0.43,0.0%,8.3%,55.6%,40.0%,37.5%
0.47,7.3%,1.8%,47.3%,61.5%,37.9%
