DR,A%,DF%,1stIn,1st%,2nd%
0.56,5.3%,3.5%,56.1%,56.3%,40.0%
0.80,4.9%,1.6%,70.5%,67.4%,50.0%
0.79,8.7%,4.3%,60.9%,73.8%,25.9%
0.92,5.5%,6.8%,56.2%,56.1%,65.6%
0.90,3.7%,3.7%,61.7%,62.0%,45.2%
0.80,0.0%,0.0%,60.0%,63.9%,75.0%
1.02,12.2%,5.6%,63.3%,68.4%,45.5%
1.13,9.0%,5.1%,61.5%,70.8%,50.0%
2.83,19.0%,2.4%,69.0%,93.1%,69.2%
1.31,16.1%,4.8%,61.3%,84.2%,37.5%
1.64,10.9%,6.5%,71.7%,84.8%,38.5%
0.78,13.0%,2.9%,56.5%,76.9%,40.0%
2.12,14.6%,0.0%,61.0%,72.0%,75.0%
0.58,2.0%,11.8%,56.9%,58.6%,50.0%
1.13,5.6%,4.6%,57.4%,74.2%,47.8%
1.07,4.5%,6.7%,51.7%,73.9%,46.5%
0.46,0.0%,5.5%,52.7%,55.2%,34.6%
0.96,3.6%,5.5%,71.8%,63.3%,41.9%
